run_id,endpoint,strategy,threshold,net_benefit,interpretation_status
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.16,0.27091006495680714,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.16,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.17,0.26212584887194934,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.17,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.18000000000000002,0.2531273836142902,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.18000000000000002,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.19,0.24390673402928145,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.19,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.2,0.23445556820464747,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.2,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.21000000000000002,0.22476513235913667,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.21000000000000002,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.22,0.21482622379963845,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.22,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.23,0.20462916177106233,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.23,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.24000000000000002,0.19416375600489205,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.24000000000000002,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.25,0.18341927275162398,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.25,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.26,0.17238439805907835,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.26,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.27,0.16104719803249037,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.27,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.28,0.14939507578294162,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.28,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.29000000000000004,0.13741472473763094,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.29000000000000004,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.3,0.12509207794816857,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.3,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.31,0.11241225299089563,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.31,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.32,0.09935949200546762,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.32,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.33,0.08591709636375816,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.33,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.34,0.07206735539957265,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.34,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.35000000000000003,0.05779146855956602,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.35000000000000003,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.36000000000000004,0.043069460255809267,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.36000000000000004,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.37,0.027880086609076205,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.37,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.38,0.012200733167287037,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.38,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.39,-0.003992697436527914,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.39,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.4,-0.02072590906047006,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.4,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.41000000000000003,-0.03802634819708817,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.41000000000000003,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.42000000000000004,-0.05592335420048633,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.42000000000000004,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.43,-0.0744483253268105,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.43,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.44,-0.09363490256478924,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.44,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.45,-0.11351917352051272,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.45,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.46,-0.13413989895607775,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.46,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.47000000000000003,-0.15553876497411706,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.47000000000000003,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.48000000000000004,-0.17776066430054244,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.48000000000000004,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.49,-0.20085401065937641,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.49,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.5,-0.22487109087256402,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.5,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.51,-0.249868460074045,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.51,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.52,-0.2759073863255876,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.52,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.53,-0.30305435199208947,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.53,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.54,-0.33138162051365666,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.54,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.55,-0.36096787874729347,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.55,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.56,-0.391898966900641,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.56,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.5700000000000001,-0.4242687103169351,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.5700000000000001,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.5800000000000001,-0.4581798700863859,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.5800000000000001,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.59,-0.4937452327714194,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.59,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert all,0.6,-0.531088863590705,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IDH,Alert none,0.6,0.0,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.01,0.11470257385344776,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.02,0.10620431122961471,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.03,0.09837790930071846,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.04,0.0911669345297886,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.05,0.0852721101622334,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.060000000000000005,0.08064389735143213,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.06999999999999999,0.07652712582150092,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.08,0.0735575425305495,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.09,0.07083949332660242,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.09999999999999999,0.0684650699048342,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.11,0.06636384088629588,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.12,0.06399189105276296,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.13,0.061827503846683764,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.14,0.06034473360856788,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.15000000000000002,0.058386282256825586,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.16,0.0565733291240557,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.17,0.054986570537154306,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.18000000000000002,0.052818851030538023,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.19,0.05024335033933462,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.2,0.048098171834192724,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.21000000000000002,0.04638567034017769,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.22,0.044151054195921274,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.23,0.04228367226425219,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.24000000000000002,0.040160083460509574,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.25,0.037991919462488005,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.26,0.03583302716095858,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.27,0.03287607019114602,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.28,0.03084146223502013,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.29000000000000004,0.029006557930587613,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.3,0.027412920569017802,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.31,0.0253907065083945,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.32,0.023459688569729104,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.33,0.02158047237861453,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.34,0.019918261162485365,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.35000000000000003,0.01843877009617316,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.36000000000000004,0.016521713654322638,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.37,0.014894571413690142,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.38,0.01376902854254379,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.39,0.012725693891732802,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.4,0.011306055938748633,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.41000000000000003,0.010273572238484439,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.42000000000000004,0.00955994245561208,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.43,0.008507003798252076,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.44,0.007339927868287877,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.45,0.00688529979362364,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.46,0.0062240972640758355,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.47000000000000003,0.005520886374232578,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.48000000000000004,0.0050662188544730565,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.49,0.0042713663514022775,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.5,0.003683117926739436,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.51,0.003437121182096357,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.52,0.002996718676756178,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.53,0.0026928792578481756,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.54,0.0026393252178571534,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.55,0.0022879974999441954,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.56,0.002069851396845303,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.5700000000000001,0.0019131967750525992,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.5800000000000001,0.0018256147299206295,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.59,0.0015393962953223587,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Source MLP,0.6,0.0013560570548449742,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.01,0.11583625716753689,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.02,0.10968311519344227,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.03,0.1040900213393018,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.04,0.0987619701332619,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.05,0.0940692990092589,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.060000000000000005,0.09015588778814876,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.06999999999999999,0.08636497502464413,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.08,0.0834218931517299,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.09,0.08024119455178186,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.09999999999999999,0.07708877430299785,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.11,0.07429665238815773,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.12,0.07169599970778569,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.13,0.0689470439226245,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.14,0.06643394760161278,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.15000000000000002,0.06398580325453693,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.16,0.06181419865877107,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.17,0.05960801620733251,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.18000000000000002,0.05732270809616286,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.19,0.05536871276061883,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.2,0.05338846849260029,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.21000000000000002,0.051606034379723095,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.22,0.04943791671173979,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.23,0.04786879229389107,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.24000000000000002,0.0458927067216021,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.25,0.04416393223063014,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.26,0.04251512612190306,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.27,0.041244958073000035,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.28,0.04011808299292395,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.29000000000000004,0.03890287415243486,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.3,0.03739082186145737,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.31,0.03643569295510284,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.32,0.03447949862326233,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.33,0.03285321200866357,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.34,0.031548999673288156,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.35000000000000003,0.03045912769344095,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.36000000000000004,0.02959050425232705,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.37,0.0283488470724793,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.38,0.02729071573458221,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.39,0.026123790087527566,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.4,0.024933592267684542,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.41000000000000003,0.024642272205682558,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.42000000000000004,0.02437669867938862,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.43,0.023275895491088265,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.44,0.022165673340922787,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.45,0.021325557185732636,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.46,0.0202633491322971,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.47000000000000003,0.0192103344624859,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.48000000000000004,0.0184671017725327,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.49,0.01760477846800677,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.5,0.01754503448737695,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.51,0.017649583103850258,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.52,0.0166214647648385,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.53,0.015682815868325328,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.54,0.014451506584483154,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.55,0.01391772137770932,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.56,0.013177039260210757,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.5700000000000001,0.012267975250693406,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.5800000000000001,0.01122314592481337,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.59,0.01106160361811212,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Updated MLP,0.6,0.009944418402196478,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.01,0.11574426377212153,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.02,0.10971659808368535,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.03,0.10423776027769398,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.04,0.0998766713542713,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.05,0.09483059419794379,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.060000000000000005,0.09060968781123058,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.06999999999999999,0.08706559550220376,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.08,0.08318168980868168,sensitivity_analysis_not_clinically_prespecified
binary_20260719_044949_c6c955a30fc2,IH,Target-local logistic,0.09,0.07940964145343707,sensitivity_analysis_not_clinically_prespecified
